movieYear,gross,budget,imdbScore,profit,genres
2002,3517797,25000000,6.6,-21482203,Romance
2002,3517797,25000000,6.6,-21482203,Thriller
2002,16930185,29000000,5.3,-12069815,Comedy
2002,16930185,29000000,5.3,-12069815,Romance
2002,69586544,27000000,6,42586544,Drama
2002,40566655,30000000,7.1,10566655,Comedy
2002,40566655,30000000,7.1,10566655,Drama
2002,40566655,30000000,7.1,10566655,Romance
2002,36985501,26000000,5.2,10985501,Action
2002,36985501,26000000,5.2,10985501,Adventure
2002,36985501,26000000,5.2,10985501,Comedy
2002,36985501,26000000,5.2,10985501,Sci-Fi
2002,36985501,26000000,5.2,10985501,Thriller
2002,39880476,25000000,5.2,14880476,Adventure
2002,39880476,25000000,5.2,14880476,Animation
2002,39880476,25000000,5.2,14880476,Comedy
2002,39880476,25000000,5.2,14880476,Family
2002,39880476,25000000,5.2,14880476,Fantasy
2002,38230435,25000000,5.8,13230435,Action
2002,38230435,25000000,5.8,13230435,Comedy
2002,41597830,25000000,7.6,16597830,Drama
2002,41597830,25000000,7.6,16597830,Romance
2002,17791031,25000000,7.3,-7208969,Comedy
2002,17791031,25000000,7.3,-7208969,Drama
2002,17791031,25000000,7.3,-7208969,Romance
2002,17791031,25000000,7.3,-7208969,Thriller
2002,15361537,13000000,4.6,2361537,Action
2002,15361537,13000000,4.6,2361537,Crime
2002,15361537,13000000,4.6,2361537,Thriller
2002,13973532,25000000,5.1,-11026468,Comedy
2002,13973532,25000000,5.1,-11026468,Crime
2002,10719367,25000000,4.9,-14280633,Drama
2002,10719367,25000000,4.9,-14280633,Music
2002,10719367,25000000,4.9,-14280633,Mystery
2002,10719367,25000000,4.9,-14280633,Romance
2002,10719367,25000000,4.9,-14280633,Thriller
2002,75597042,20000000,7,55597042,Drama
2002,75597042,20000000,7,55597042,Family
2002,75597042,20000000,7,55597042,Sport
2002,25296447,21000000,6.8,4296447,Action
2002,25296447,21000000,6.8,4296447,Crime
2002,25296447,21000000,6.8,4296447,Thriller
2002,6830957,21000000,6.7,-14169043,Drama
2002,6830957,21000000,6.7,-14169043,Romance
2002,56398162,20000000,5.7,36398162,Comedy
2002,56398162,20000000,5.7,36398162,Drama
2002,56398162,20000000,5.7,36398162,Music
2002,56398162,20000000,5.7,36398162,Romance
2002,48423368,20000000,5.8,28423368,Adventure
2002,48423368,20000000,5.8,28423368,Animation
2002,48423368,20000000,5.8,28423368,Family
2002,48423368,20000000,5.8,28423368,Fantasy
2002,30079316,35000000,5.5,-4920684,Horror
2002,16988996,35000000,4,-18011004,Comedy
2002,16988996,35000000,4,-18011004,Family
2002,16988996,35000000,4,-18011004,Music
2002,16988996,35000000,4,-18011004,Musical
2002,12987647,30000000,7.1,-17012353,Drama
2002,12987647,30000000,7.1,-17012353,Mystery
2002,12987647,30000000,7.1,-17012353,Romance
2002,12987647,30000000,7.1,-17012353,Thriller
2002,12987647,30000000,7.1,-17012353,War
2002,12398628,20000000,6.1,-7601372,Action
2002,12398628,20000000,6.1,-7601372,Crime
2002,12398628,20000000,6.1,-7601372,Drama
2002,12398628,20000000,6.1,-7601372,Sport
2002,1190018,20000000,7.5,-18809982,Action
2002,1190018,20000000,7.5,-18809982,Drama
2002,1190018,20000000,7.5,-18809982,Sci-Fi
2002,1190018,20000000,7.5,-18809982,Thriller
2002,121972,22000000,5.5,-21878028,Crime
2002,121972,22000000,5.5,-21878028,Drama
2002,121972,22000000,5.5,-21878028,Mystery
2002,22245861,19000000,7.7,3245861,Comedy
2002,22245861,19000000,7.7,3245861,Drama
2002,676698,18000000,7.2,-17323302,Crime
2002,676698,18000000,7.2,-17323302,Drama
2002,676698,18000000,7.2,-17323302,Mystery
2002,676698,18000000,7.2,-17323302,Thriller
2002,325491,17500000,6,-17174509,Crime
2002,325491,17500000,6,-17174509,Drama
2002,325491,17500000,6,-17174509,Thriller
2002,84961,31000000,7.9,-30915039,Action
2002,84961,31000000,7.9,-30915039,Adventure
2002,84961,31000000,7.9,-30915039,History
2002,37939782,17000000,5.6,20939782,Comedy
2002,37939782,17000000,5.6,20939782,Romance
2002,12693621,17000000,4.8,-4306379,Horror
2002,12693621,17000000,4.8,-4306379,Mystery
2002,12693621,17000000,4.8,-4306379,Thriller
2002,40363530,16000000,3.3,24363530,Comedy
2002,40363530,16000000,3.3,24363530,Family
2002,16346122,16000000,7.2,346122,Drama
2002,4839383,16000000,6.6,-11160617,Comedy
2002,4839383,16000000,6.6,-11160617,Romance
2002,13571817,15600000,4.5,-2028183,Comedy
2002,13571817,15600000,4.5,-2028183,Drama
2002,13571817,15600000,4.5,-2028183,Romance
2002,13571817,15600000,4.5,-2028183,Sport
2002,47811275,15000000,5.4,32811275,Adventure
2002,47811275,15000000,5.4,32811275,Comedy
2002,47811275,15000000,5.4,32811275,Family
2002,30259652,15000000,4.1,15259652,Comedy
2002,30259652,15000000,4.1,15259652,Horror
2002,30259652,15000000,4.1,15259652,Thriller
2002,19158074,15000000,6.7,4158074,Drama
2002,19158074,15000000,6.7,4158074,Family
2002,19158074,15000000,6.7,4158074,Fantasy
2002,19158074,15000000,6.7,4158074,Romance
2002,9059588,15000000,6.6,-5940412,Crime
2002,9059588,15000000,6.6,-5940412,Drama
2002,9059588,15000000,6.6,-5940412,Romance
2002,9059588,15000000,6.6,-5940412,Thriller
2002,8586376,20000000,4.9,-11413624,Comedy
2002,8378141,15000000,6.9,-6621859,Comedy
2002,8378141,15000000,6.9,-6621859,Drama
2002,8378141,15000000,6.9,-6621859,Romance
2002,25571351,14000000,6.6,11571351,Adventure
2002,25571351,14000000,6.6,11571351,Animation
2002,25571351,14000000,6.6,11571351,Comedy
2002,25571351,14000000,6.6,11571351,Drama
2002,25571351,14000000,6.6,11571351,Family
2002,25571351,14000000,6.6,11571351,Musical
2002,25482931,14000000,5.7,11482931,Action
2002,25482931,14000000,5.7,11482931,Comedy
2002,25482931,14000000,5.7,11482931,Crime
2002,25482931,14000000,5.7,11482931,Thriller
2002,47811275,15000000,5.4,32811275,Adventure
2002,47811275,15000000,5.4,32811275,Comedy
2002,47811275,15000000,5.4,32811275,Family
2002,274299,103000000,7.3,-102725701,Biography
2002,274299,103000000,7.3,-102725701,Crime
2002,274299,103000000,7.3,-102725701,Drama
2002,274299,103000000,7.3,-102725701,War
2002,15854988,13500000,7.4,2354988,Drama
2002,15854988,13500000,7.4,2354988,Romance
2002,28972187,13000000,5.9,15972187,Comedy
2002,28399192,13000000,5.4,15399192,Action
2002,28399192,13000000,5.4,15399192,Adventure
2002,28399192,13000000,5.4,15399192,Comedy
2002,28399192,13000000,5.4,15399192,Family
2002,21078145,12500000,7.3,8578145,Biography
2002,21078145,12500000,7.3,8578145,Drama
2002,14060950,12500000,6.9,1560950,Drama
2002,75074950,12000000,6.3,63074950,Comedy
2002,75074950,12000000,6.3,63074950,Drama
2002,37188667,12000000,3.3,25188667,Comedy
2002,37188667,12000000,3.3,25188667,Drama
2002,31597131,12000000,6.8,19597131,Drama
2002,31597131,12000000,6.8,19597131,Thriller
2002,25776062,12000000,7.4,13776062,Biography
2002,25776062,12000000,7.4,13776062,Drama
2002,25776062,12000000,7.4,13776062,Romance
2002,10198766,12000000,5.4,-1801234,Comedy
2002,1779284,12000000,7.1,-10220716,Comedy
2002,1779284,12000000,7.1,-10220716,Drama
2002,333976,12000000,6.4,-11666024,Comedy
2002,333976,12000000,6.4,-11666024,Crime
2002,46563158,13000000,7.1,33563158,Crime
2002,46563158,13000000,7.1,33563158,Thriller
2002,41227069,11000000,7.4,30227069,Drama
2002,41227069,11000000,7.4,30227069,Romance
2002,4814244,11000000,5.3,-6185756,Comedy
2002,4814244,11000000,5.3,-6185756,Romance
2002,3034181,11000000,5.4,-7965819,Comedy
2002,3034181,11000000,5.4,-7965819,Music
2002,3034181,11000000,5.4,-7965819,Romance
2002,22160085,10600000,5.4,11560085,Horror
2002,32983713,20000000,5.8,12983713,Comedy
2002,32983713,20000000,5.8,12983713,Drama
2002,30306281,10000000,5.6,20306281,Comedy
2002,30306281,10000000,5.6,20306281,Drama
2002,28563926,8500000,5,20063926,Drama
2002,28563926,8500000,5,20063926,Thriller
2002,16033556,10000000,6.2,6033556,Action
2002,16033556,10000000,6.2,6033556,Comedy
2002,13684949,3000000,5.9,10684949,Adventure
2002,13684949,3000000,5.9,10684949,Animation
2002,13684949,3000000,5.9,10684949,Comedy
2002,13684949,3000000,5.9,10684949,Family
2002,8111360,10000000,7.4,-1888640,Crime
2002,8111360,10000000,7.4,-1888640,Drama
2002,8111360,10000000,7.4,-1888640,Thriller
2002,6044618,10000000,5.6,-3955382,Action
2002,6044618,10000000,5.6,-3955382,Crime
2002,6044618,10000000,5.6,-3955382,Drama
2002,1641788,8000000,6.8,-6358212,Drama
2002,1641788,8000000,6.8,-6358212,Mystery
2002,1641788,8000000,6.8,-6358212,Thriller
2002,1309849,10000000,7.2,-8690151,Drama
2002,1309849,10000000,7.2,-8690151,Romance
2002,598645,10000000,3.6,-9401355,Comedy
2002,598645,10000000,3.6,-9401355,Romance
2002,4681503,9000000,7,-4318497,Comedy
2002,4681503,9000000,7,-4318497,Drama
2002,112935,9000000,7.6,-8887065,Drama
2002,45063889,8000000,7.6,37063889,Drama
2002,45063889,8000000,7.6,37063889,Horror
2002,45063889,8000000,7.6,37063889,Sci-Fi
2002,45063889,8000000,7.6,37063889,Thriller
2002,27362712,8000000,6.5,19362712,Comedy
2002,27362712,8000000,6.5,19362712,Drama
2002,27362712,8000000,6.5,19362712,Music
2002,27362712,8000000,6.5,19362712,Romance
2002,14015786,5000000,6.5,9015786,Drama
2002,14015786,5000000,6.5,9015786,Romance
2002,3076425,8000000,7.1,-4923575,Comedy
2002,3076425,8000000,7.1,-4923575,Crime
2002,3076425,8000000,7.1,-4923575,Musical
2002,3076425,8000000,7.1,-4923575,Romance
2002,10460089,7500000,7.2,2960089,Crime
2002,10460089,7500000,7.2,2960089,Drama
2002,10460089,7500000,7.2,2960089,Mystery
2002,10460089,7500000,7.2,2960089,Thriller
2002,4239767,7500000,6,-3260233,Comedy
2002,4239767,7500000,6,-3260233,Drama
2002,4239767,7500000,6,-3260233,Romance
2002,4239767,7500000,6,-3260233,Sport
2002,6165429,6000000,7.5,165429,Adventure
2002,6165429,6000000,7.5,165429,Biography
2002,6165429,6000000,7.5,165429,Drama
2002,6165429,6000000,7.5,165429,History
2002,2062066,7000000,6.6,-4937934,Biography
2002,2062066,7000000,6.6,-4937934,Crime
2002,2062066,7000000,6.6,-4937934,Drama
2002,236266,3500000,6.2,-3263734,Adventure
2002,236266,3500000,6.2,-3263734,Drama
2002,236266,3500000,6.2,-3263734,Mystery
2002,196067,7000000,6.7,-6803933,Drama
2002,196067,7000000,6.7,-6803933,Romance
2002,21005329,6000000,6.4,15005329,Comedy
2002,21005329,6000000,6.4,15005329,Romance
2002,3895664,5300000,7.3,-1404336,Comedy
2002,3895664,5300000,7.3,-1404336,Drama
2002,31874869,50000000,6.1,-18125131,Crime
2002,31874869,50000000,6.1,-18125131,Mystery
2002,31874869,50000000,6.1,-18125131,Thriller
2002,32541719,3500159,6.7,29041560,Comedy
2002,32541719,3500159,6.7,29041560,Drama
2002,32541719,3500159,6.7,29041560,Romance
2002,32541719,3500159,6.7,29041560,Sport
2002,3064356,5600000,6.9,-2535644,Drama
2002,3064356,5600000,6.9,-2535644,Romance
2002,64267897,5000000,6.6,59267897,Comedy
2002,64267897,5000000,6.6,59267897,Documentary
2002,241437427,5000000,6.6,236437427,Comedy
2002,241437427,5000000,6.6,236437427,Family
2002,241437427,5000000,6.6,236437427,Romance
2002,13060843,15000000,7.7,-1939157,Drama
2002,410241,2000000,6.8,-1589759,Comedy
2002,410241,2000000,6.8,-1589759,Crime
2002,410241,2000000,6.8,-1589759,Drama
2002,20772796,6000000,7.6,14772796,Drama
2002,20772796,6000000,7.6,14772796,Family
2002,6525762,4000000,6.7,2525762,Comedy
2002,6525762,4000000,6.7,2525762,Drama
2002,6525762,4000000,6.7,2525762,Romance
2002,4046737,4000000,7.1,46737,Comedy
2002,4046737,4000000,7.1,46737,Drama
2002,4046737,4000000,7.1,46737,Romance
2002,562059,4000000,7,-3437941,Drama
2002,562059,4000000,7,-3437941,Thriller
2002,146402,4000000,7.7,-3853598,Comedy
2002,146402,4000000,7.7,-3853598,Drama
2002,7563397,3300000,8.7,4263397,Crime
2002,7563397,3300000,8.7,4263397,Drama
2002,21244913,4000000,8,17244913,Crime
2002,21244913,4000000,8,17244913,Documentary
2002,21244913,4000000,8,17244913,Drama
2002,19184015,3000000,5.4,16184015,Biography
2002,19184015,3000000,5.4,16184015,Comedy
2002,19184015,3000000,5.4,16184015,Documentary
2002,5844929,3000000,7,2844929,Comedy
2002,5844929,3000000,7,2844929,Drama
2002,2506446,2000000,4.7,506446,Comedy
2002,2506446,2000000,4.7,506446,Romance
2002,13973532,25000000,5.1,-11026468,Comedy
2002,13973532,25000000,5.1,-11026468,Crime
2002,5709616,1800000,6.8,3909616,Drama
2002,5709616,1800000,6.8,3909616,Romance
2002,145540,500000,6.7,-354460,Drama
2002,145540,500000,6.7,-354460,Horror
2002,119841,1500000,6.5,-1380159,Drama
2002,39659,1600000,7,-1560341,Comedy
2002,39659,1600000,7,-1560341,Horror
2002,39659,1600000,7,-1560341,Musical
2002,464126,1000000,6.7,-535874,Drama
2002,15278,825000,5.6,-809722,Drama
2002,15278,825000,5.6,-809722,Fantasy
2002,15278,825000,5.6,-809722,Sci-Fi
2002,2073984,800000,7.2,1273984,Drama
2002,2073984,800000,7.2,1273984,Romance
2002,47329,750000,6.6,-702671,Drama
2002,1250798,500000,6.4,750798,Comedy
2002,1250798,500000,6.4,750798,Drama
2002,1250798,500000,6.4,750798,Romance
2002,243347,500000,5.3,-256653,Crime
2002,243347,500000,5.3,-256653,Drama
2002,243347,500000,5.3,-256653,Thriller
2002,13134,500000,6.1,-486866,Drama
2002,13134,500000,6.1,-486866,Sport
2002,37188667,12000000,3.3,25188667,Comedy
2002,37188667,12000000,3.3,25188667,Drama
2002,768045,2000000,7.7,-1231955,Drama
2002,768045,2000000,7.7,-1231955,History
2002,768045,2000000,7.7,-1231955,War
2002,3799339,250000,7.2,3549339,Crime
2002,3799339,250000,7.2,3549339,Drama
2002,3799339,250000,7.2,3549339,Romance
2002,174682,200000,6.9,-25318,Drama
2002,174682,200000,6.9,-25318,Music
2001,144512310,38000000,6.7,106512310,Action
2001,144512310,38000000,6.7,106512310,Crime
2001,144512310,38000000,6.7,106512310,Thriller
2001,198539855,140000000,6.1,58539855,Action
2001,198539855,140000000,6.1,58539855,Drama
2001,198539855,140000000,6.1,58539855,History
2001,198539855,140000000,6.1,58539855,Romance
2001,198539855,140000000,6.1,58539855,War
2001,32131830,137000000,6.4,-104868170,Action
2001,32131830,137000000,6.4,-104868170,Adventure
2001,32131830,137000000,6.4,-104868170,Animation
2001,32131830,137000000,6.4,-104868170,Fantasy
2001,32131830,137000000,6.4,-104868170,Romance
2001,32131830,137000000,6.4,-104868170,Sci-Fi
2001,317557891,125000000,7.5,192557891,Adventure
2001,317557891,125000000,7.5,192557891,Family
2001,317557891,125000000,7.5,192557891,Fantasy
2001,289907418,115000000,8.1,174907418,Adventure
2001,289907418,115000000,8.1,174907418,Animation
2001,289907418,115000000,8.1,174907418,Comedy
2001,289907418,115000000,8.1,174907418,Family
2001,289907418,115000000,8.1,174907418,Fantasy
2001,313837577,93000000,8.8,220837577,Action
2001,313837577,93000000,8.8,220837577,Adventure
2001,313837577,93000000,8.8,220837577,Drama
2001,313837577,93000000,8.8,220837577,Fantasy
2001,58183966,107000000,6.8,-48816034,Biography
2001,58183966,107000000,6.8,-48816034,Drama
2001,58183966,107000000,6.8,-48816034,Sport
2001,6712451,90000000,4.4,-83287549,Comedy
2001,6712451,90000000,4.4,-83287549,Romance
2001,180011740,100000000,5.7,80011740,Action
2001,180011740,100000000,5.7,80011740,Adventure
2001,180011740,100000000,5.7,80011740,Sci-Fi
2001,180011740,100000000,5.7,80011740,Thriller
2001,202007640,98000000,6.3,104007640,Action
2001,202007640,98000000,6.3,104007640,Adventure
2001,202007640,98000000,6.3,104007640,Fantasy
2001,202007640,98000000,6.3,104007640,Thriller
2001,108638745,92000000,7.7,16638745,Drama
2001,108638745,92000000,7.7,16638745,History
2001,108638745,92000000,7.7,16638745,War
2001,131144183,115000000,5.7,16144183,Action
2001,131144183,115000000,5.7,16144183,Adventure
2001,131144183,115000000,5.7,16144183,Fantasy
2001,131144183,115000000,5.7,16144183,Thriller
2001,181166115,93000000,5.9,88166115,Action
2001,181166115,93000000,5.9,88166115,Adventure
2001,181166115,93000000,5.9,88166115,Sci-Fi
2001,181166115,93000000,5.9,88166115,Thriller
2001,226138454,90000000,6.6,136138454,Action
2001,226138454,90000000,6.6,136138454,Comedy
2001,226138454,90000000,6.6,136138454,Crime
2001,226138454,90000000,6.6,136138454,Thriller
2001,84037039,120000000,6.8,-35962961,Action
2001,84037039,120000000,6.8,-35962961,Adventure
2001,84037039,120000000,6.8,-35962961,Animation
2001,84037039,120000000,6.8,-35962961,Family
2001,84037039,120000000,6.8,-35962961,Fantasy
2001,84037039,120000000,6.8,-35962961,Sci-Fi
2001,78616689,100000000,7.1,-21383311,Adventure
2001,78616689,100000000,7.1,-21383311,Drama
2001,78616689,100000000,7.1,-21383311,Sci-Fi
2001,26871,92000000,7,-91973129,Action
2001,26871,92000000,7,-91973129,Crime
2001,26871,92000000,7,-91973129,Thriller
2001,144512310,38000000,6.7,106512310,Action
2001,144512310,38000000,6.7,106512310,Crime
2001,144512310,38000000,6.7,106512310,Thriller
2001,183405771,85000000,7.8,98405771,Crime
2001,183405771,85000000,7.8,98405771,Thriller
2001,51396781,68000000,7.6,-16603219,Drama
2001,51396781,68000000,7.6,-16603219,History
2001,51396781,68000000,7.6,-16603219,War
2001,69772969,80000000,6.5,-10227031,Action
2001,69772969,80000000,6.5,-10227031,Crime
2001,69772969,80000000,6.5,-10227031,Thriller
2001,170708996,58000000,8.2,112708996,Biography
2001,170708996,58000000,8.2,112708996,Drama
2001,41523271,80000000,6.6,-38476729,Comedy
2001,41523271,80000000,6.6,-38476729,Crime
2001,41523271,80000000,6.6,-38476729,Drama
2001,41523271,80000000,6.6,-38476729,Romance
2001,5409517,75000000,4.7,-69590483,Animation
2001,5409517,75000000,4.7,-69590483,Comedy
2001,5409517,75000000,4.7,-69590483,Fantasy
2001,112950721,72000000,4.6,40950721,Comedy
2001,112950721,72000000,4.6,40950721,Family
2001,112950721,72000000,4.6,40950721,Fantasy
2001,27796042,72000000,6.9,-44203958,Drama
2001,27796042,72000000,6.9,-44203958,Romance
2001,32616869,72000000,4.5,-39383131,Action
2001,32616869,72000000,4.5,-39383131,Drama
2001,32616869,72000000,4.5,-39383131,Sport
2001,100614858,68000000,6.9,32614858,Fantasy
2001,100614858,68000000,6.9,32614858,Mystery
2001,100614858,68000000,6.9,32614858,Romance
2001,100614858,68000000,6.9,32614858,Sci-Fi
2001,100614858,68000000,6.9,32614858,Thriller
2001,13596911,70000000,6.2,-56403089,Action
2001,13596911,70000000,6.2,-56403089,Adventure
2001,13596911,70000000,6.2,-56403089,Animation
2001,13596911,70000000,6.2,-56403089,Comedy
2001,13596911,70000000,6.2,-56403089,Crime
2001,13596911,70000000,6.2,-56403089,Family
2001,13596911,70000000,6.2,-56403089,Fantasy
2001,71069884,68000000,6.8,3069884,Crime
2001,71069884,68000000,6.8,3069884,Drama
2001,71069884,68000000,6.8,3069884,Thriller
2001,15738632,42000000,5.9,-26261368,Action
2001,15738632,42000000,5.9,-26261368,Comedy
2001,15738632,42000000,5.9,-26261368,Crime
2001,15738632,42000000,5.9,-26261368,Thriller
2001,93375151,60000000,5.2,33375151,Action
2001,93375151,60000000,5.2,33375151,Comedy
2001,93375151,60000000,5.2,33375151,Family
2001,93375151,60000000,5.2,33375151,Fantasy
2001,18208078,60000000,6.9,-41791922,Action
2001,18208078,60000000,6.9,-41791922,Drama
2001,18208078,60000000,6.9,-41791922,Thriller
2001,25528495,57000000,5.9,-31471505,Drama
2001,25528495,57000000,5.9,-31471505,Music
2001,25528495,57000000,5.9,-31471505,Romance
2001,25528495,57000000,5.9,-31471505,War
2001,57386369,52500000,7.6,4886369,Drama
2001,57386369,52500000,7.6,4886369,Musical
2001,57386369,52500000,7.6,4886369,Romance
2001,45207112,53000000,5.5,-7792888,Crime
2001,45207112,53000000,5.5,-7792888,Mystery
2001,45207112,53000000,5.5,-7792888,Thriller
2001,267652016,60000000,7.9,207652016,Adventure
2001,267652016,60000000,7.9,207652016,Animation
2001,267652016,60000000,7.9,207652016,Comedy
2001,267652016,60000000,7.9,207652016,Family
2001,267652016,60000000,7.9,207652016,Fantasy
2001,54997476,50000000,6.3,4997476,Crime
2001,54997476,50000000,6.3,4997476,Drama
2001,54997476,50000000,6.3,4997476,Mystery
2001,54997476,50000000,6.3,4997476,Thriller
2001,43905746,49000000,5.9,-5094254,Action
2001,43905746,49000000,5.9,-5094254,Sci-Fi
2001,43905746,49000000,5.9,-5094254,Thriller
2001,56607223,48000000,6.4,8607223,Adventure
2001,56607223,48000000,6.4,8607223,Comedy
2001,50173190,48000000,7.4,2173190,Drama
2001,50173190,48000000,7.4,2173190,Mystery
2001,50173190,48000000,7.4,2173190,Sci-Fi
2001,47095453,48000000,6.4,-904547,Comedy
2001,47095453,48000000,6.4,-904547,Fantasy
2001,47095453,48000000,6.4,-904547,Romance
2001,29781453,48000000,6.4,-18218547,Biography
2001,29781453,48000000,6.4,-18218547,Comedy
2001,29781453,48000000,6.4,-18218547,Drama
2001,93607673,48000000,5.7,45607673,Comedy
2001,93607673,48000000,5.7,45607673,Romance
2001,76261036,45000000,7.7,31261036,Crime
2001,76261036,45000000,7.7,31261036,Drama
2001,76261036,45000000,7.7,31261036,Thriller
2001,71277420,45000000,5.2,26277420,Comedy
2001,31598308,35000000,6.8,-3401692,Horror
2001,31598308,35000000,6.8,-3401692,Mystery
2001,31598308,35000000,6.8,-3401692,Thriller
2001,19719930,45000000,6.8,-25280070,Crime
2001,19719930,45000000,6.8,-25280070,Drama
2001,19719930,45000000,6.8,-25280070,Mystery
2001,19719930,45000000,6.8,-25280070,Thriller
2001,24375436,42000000,6.1,-17624564,Action
2001,24375436,42000000,6.1,-17624564,Crime
2001,24375436,42000000,6.1,-17624564,Drama
2001,24375436,42000000,6.1,-17624564,Thriller
2001,56083966,65000000,6.9,-8916034,Action
2001,56083966,65000000,6.9,-8916034,Adventure
2001,56083966,65000000,6.9,-8916034,Romance
2001,70836296,40000000,5.9,30836296,Comedy
2001,70836296,40000000,5.9,30836296,Drama
2001,70836296,40000000,5.9,30836296,Fantasy
2001,70836296,40000000,5.9,30836296,Romance
2001,66808615,34000000,6.1,32808615,Adventure
2001,66808615,34000000,6.1,32808615,Comedy
2001,66808615,34000000,6.1,32808615,Crime
2001,66808615,34000000,6.1,32808615,Romance
2001,59068786,40000000,6.4,19068786,Action
2001,59068786,40000000,6.4,19068786,Drama
2001,59068786,40000000,6.4,19068786,Thriller
2001,59068786,40000000,6.4,19068786,War
2001,27053815,40000000,4.7,-12946185,Action
2001,27053815,40000000,4.7,-12946185,Adventure
2001,27053815,40000000,4.7,-12946185,Romance
2001,25178165,40000000,6.7,-14821835,Drama
2001,25178165,40000000,6.7,-14821835,Romance
2001,33201661,77000000,8.4,-43798339,Comedy
2001,33201661,77000000,8.4,-43798339,Romance
2001,6114237,40000000,6.2,-33885763,Drama
2001,6114237,40000000,6.2,-33885763,Mystery
2001,6114237,40000000,6.2,-33885763,Sci-Fi
2001,6114237,40000000,6.2,-33885763,Thriller
2001,4777007,40000000,5.8,-35222993,Comedy
2001,4777007,40000000,5.8,-35222993,Fantasy
2001,4777007,40000000,5.8,-35222993,Sci-Fi
2001,144512310,38000000,6.7,106512310,Action
2001,144512310,38000000,6.7,106512310,Crime
2001,144512310,38000000,6.7,106512310,Thriller
2001,40334024,35000000,6.2,5334024,Comedy
2001,40334024,35000000,6.2,5334024,Crime
2001,40334024,35000000,6.2,5334024,Romance
2001,24044532,38000000,5.6,-13955468,Drama
2001,24044532,38000000,5.6,-13955468,Romance
2001,22770864,38000000,5.5,-15229136,Comedy
2001,22770864,38000000,5.5,-15229136,Drama
2001,16991902,57000000,6.2,-40008098,Drama
2001,16991902,57000000,6.2,-40008098,Music
2001,623374,38000000,5.2,-37376626,Action
2001,623374,38000000,5.2,-37376626,Adventure
2001,623374,38000000,5.2,-37376626,Drama
2001,623374,38000000,5.2,-37376626,Thriller
2001,623374,38000000,5.2,-37376626,Western
2001,112692062,35000000,5.4,77692062,Action
2001,112692062,35000000,5.4,77692062,Adventure
2001,112692062,35000000,5.4,77692062,Comedy
2001,112692062,35000000,5.4,77692062,Family
2001,112692062,35000000,5.4,77692062,Sci-Fi
2001,33422806,50000000,4.8,-16577194,Adventure
2001,33422806,50000000,4.8,-16577194,Comedy
2001,33422806,50000000,4.8,-16577194,Fantasy
2001,31598308,35000000,6.8,-3401692,Horror
2001,31598308,35000000,6.8,-3401692,Mystery
2001,31598308,35000000,6.8,-3401692,Thriller
2001,11405825,35000000,6.8,-23594175,Drama
2001,13264986,35000000,6,-21735014,Action
2001,13264986,35000000,6,-21735014,Western
2001,51758599,33000000,5.5,18758599,Action
2001,51758599,33000000,5.5,18758599,Comedy
2001,51758599,33000000,5.5,18758599,Crime
2001,51758599,33000000,5.5,18758599,Drama
2001,51758599,33000000,5.5,18758599,Thriller
2001,24185781,31000000,6.9,-6814219,Drama
2001,24185781,31000000,6.9,-6814219,Mystery
2001,145096820,30000000,6.4,115096820,Comedy
2001,108244774,37000000,6.2,71244774,Comedy
2001,108244774,37000000,6.2,71244774,Family
2001,108244774,37000000,6.2,71244774,Romance
2001,64172251,30000000,5.4,34172251,Comedy
2001,64172251,30000000,5.4,34172251,Fantasy
2001,52937130,30000000,7.6,22937130,Biography
2001,52937130,30000000,7.6,22937130,Crime
2001,52937130,30000000,7.6,22937130,Drama
2001,32095318,45000000,5.5,-12904682,Comedy
2001,32095318,45000000,5.5,-12904682,Crime
2001,10965209,30000000,6.1,-19034791,Action
2001,10965209,30000000,6.1,-19034791,Crime
2001,10965209,30000000,6.1,-19034791,Drama
2001,10965209,30000000,6.1,-19034791,Thriller
2001,74058698,60000000,6.3,14058698,Crime
2001,74058698,60000000,6.3,14058698,Drama
2001,74058698,60000000,6.3,14058698,Thriller
2001,60400856,35000000,5.2,25400856,Comedy
2001,60400856,35000000,5.2,25400856,Romance
2001,52353636,21000000,7.6,31353636,Comedy
2001,52353636,21000000,7.6,31353636,Drama
2001,49968653,28000000,6.9,21968653,Comedy
2001,49968653,28000000,6.9,21968653,Romance
2001,45162741,28000000,6.6,17162741,Comedy
2001,10762178,160000000,8,-149237822,Documentary
2001,8434601,28000000,4.9,-19565399,Action
2001,8434601,28000000,4.9,-19565399,Horror
2001,8434601,28000000,4.9,-19565399,Sci-Fi
2001,5204007,28000000,6.3,-22795993,Action
2001,5204007,28000000,6.3,-22795993,Comedy
2001,5204007,28000000,6.3,-22795993,Crime
2001,5204007,28000000,6.3,-22795993,Thriller
2001,16252765,42000000,6,-25747235,Drama
2001,16252765,42000000,6,-25747235,Mystery
2001,16252765,42000000,6,-25747235,Romance
2001,16252765,42000000,6,-25747235,Thriller
2001,7496522,26000000,6.8,-18503478,Comedy
2001,7496522,26000000,6.8,-18503478,Crime
2001,7496522,26000000,6.8,-18503478,Mystery
2001,7496522,26000000,6.8,-18503478,Romance
2001,80920948,30000000,6,50920948,Action
2001,80920948,30000000,6,50920948,Adventure
2001,80920948,30000000,6,50920948,Animation
2001,80920948,30000000,6,50920948,Comedy
2001,80920948,30000000,6,50920948,Family
