movieTitle,movieIMDbLink,gross,budget,director,profit,ROI
Religulous,http://www.imdb.com/title/tt0815241/?ref_=fn_tt_tt_1,12995673,2500000,Larry Charles,10495673,419.82692000000003
Fuel,http://www.imdb.com/title/tt1294164/?ref_=fn_tt_tt_1,173783,2500000,Joshua Tickell,-2326217,-93.04867999999999
Valley of the Heart's Delight,http://www.imdb.com/title/tt0472200/?ref_=fn_tt_tt_1,118666,2500000,Tim Boxell,-2381334,-95.25336
Dodgeball: A True Underdog Story,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1,114324072,20000000,Rawson Marshall Thurber,94324072,471.62036
Eye of the Dolphin,http://www.imdb.com/title/tt0465407/?ref_=fn_tt_tt_1,71904,2500000,Michael D. Sellers,-2428096,-97.12384
8: The Mormon Proposition,http://www.imdb.com/title/tt1484522/?ref_=fn_tt_tt_1,99851,2500000,Reed Cowan,-2400149,-96.00596
The Other End of the Line,http://www.imdb.com/title/tt1049405/?ref_=fn_tt_tt_1,115504,14000000,James Dodson,-13884496,-99.17497142857142
Anatomy,http://www.imdb.com/title/tt0187696/?ref_=fn_tt_tt_1,5725,8400000,Stefan Ruzowitzky,-8394275,-99.93184523809524
Sleep Dealer,http://www.imdb.com/title/tt0804529/?ref_=fn_tt_tt_1,75727,2500000,Alex Rivera,-2424273,-96.97092
Super,http://www.imdb.com/title/tt1512235/?ref_=fn_tt_tt_1,322157,2500000,James Gunn,-2177843,-87.11372
Get on the Bus,http://www.imdb.com/title/tt0116404/?ref_=fn_tt_tt_1,5731103,2400000,Spike Lee,3331103,138.79595833333335
Thr3e,http://www.imdb.com/title/tt0486028/?ref_=fn_tt_tt_1,978908,2400000,Robby Henson,-1421092,-59.21216666666667
This Is England,http://www.imdb.com/title/tt0480025/?ref_=fn_tt_tt_1,327919,1500000,Shane Meadows,-1172081,-78.13873333333333
Go for It!,http://www.imdb.com/title/tt1307926/?ref_=fn_tt_tt_1,178739,2450000,Carmen Marron,-2271261,-92.7045306122449
Fantasia,http://www.imdb.com/title/tt0032455/?ref_=fn_tt_tt_1,76400000,2280000,James Algar,74120000,3250.877192982456
Friday the 13th Part III,http://www.imdb.com/title/tt0083972/?ref_=fn_tt_tt_1,36200000,4000000,Steve Miner,32200000,805.0000000000001
Friday the 13th: A New Beginning,http://www.imdb.com/title/tt0089173/?ref_=fn_tt_tt_1,21300000,2200000,Danny Steinmann,19100000,868.1818181818181
The Last Sin Eater,http://www.imdb.com/title/tt0810928/?ref_=fn_tt_tt_1,379643,2200000,Michael Landon Jr.,-1820357,-82.7435
Do You Believe?,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1,12985267,2300000,Jon Gunn,10685267,464.57682608695654
The Best Years of Our Lives,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1,23650000,2100000,William Wyler,21550000,1026.1904761904764
Elling,http://www.imdb.com/title/tt0279064/?ref_=fn_tt_tt_1,313436,15500000,Petter NÌÎ_ss,-15186564,-97.97783225806451
Mi America,http://www.imdb.com/title/tt2460506/?ref_=fn_tt_tt_1,3330,2100000,Robert Fontaine,-2096670,-99.84142857142857
From Russia with Love,http://www.imdb.com/title/tt0057076/?ref_=fn_tt_tt_1,24800000,2000000,Terence Young,22800000,1140
The Toxic Avenger Part II,http://www.imdb.com/title/tt0098503/?ref_=fn_tt_tt_1,792966,2300000,Michael Herz,-1507034,-65.52321739130434
It Follows,http://www.imdb.com/title/tt3235888/?ref_=fn_tt_tt_1,14673301,2000000,David Robert Mitchell,12673301,633.6650500000001
Mad Max 2: The Road Warrior,http://www.imdb.com/title/tt0082694/?ref_=fn_tt_tt_1,9003011,2000000,George Miller,7003011,350.15055
The Legend of Drunken Master,http://www.imdb.com/title/tt0111512/?ref_=fn_tt_tt_1,11546543,2000000,Chia-Liang Liu,9546543,477.32714999999996
Boys Don't Cry,http://www.imdb.com/title/tt0171804/?ref_=fn_tt_tt_1,11533945,2000000,Kimberly Peirce,9533945,476.69724999999994
Silent House,http://www.imdb.com/title/tt1767382/?ref_=fn_tt_tt_1,12555230,2000000,Chris Kentis,10555230,527.7615
The Lives of Others,http://www.imdb.com/title/tt0405094/?ref_=fn_tt_tt_1,11284657,2000000,Florian Henckel von Donnersmarck,9284657,464.23285
Courageous,http://www.imdb.com/title/tt1630036/?ref_=fn_tt_tt_1,34522221,2000000,Alex Kendrick,32522221,1626.11105
The Triplets of Belleville,http://www.imdb.com/title/tt0286244/?ref_=fn_tt_tt_1,7002255,9500000,Sylvain Chomet,-2497745,-26.29205263157895
Smoke Signals,http://www.imdb.com/title/tt0120321/?ref_=fn_tt_tt_1,6719300,2000000,Chris Eyre,4719300,235.96499999999997
Before Sunset,http://www.imdb.com/title/tt0381681/?ref_=fn_tt_tt_1,5792822,2700000,Richard Linklater,3092822,114.54896296296295
Amores Perros,http://www.imdb.com/title/tt0245712/?ref_=fn_tt_tt_1,5383834,2000000,Alejandro G. IÌÎå±ÌÎÌrritu,3383834,169.1917
Thirteen,http://www.imdb.com/title/tt0328538/?ref_=fn_tt_tt_1,4599680,1500000,Catherine Hardwicke,3099680,206.64533333333335
Winter's Bone,http://www.imdb.com/title/tt1399683/?ref_=fn_tt_tt_1,6531491,2000000,Debra Granik,4531491,226.57455
Me and You and Everyone We Know,http://www.imdb.com/title/tt0415978/?ref_=fn_tt_tt_1,3885134,2000000,Miranda July,1885134,94.25670000000001
We Are Your Friends,http://www.imdb.com/title/tt3787590/?ref_=fn_tt_tt_1,3590010,2000000,Max Joseph,1590010,79.5005
Harsh Times,http://www.imdb.com/title/tt0433387/?ref_=fn_tt_tt_1,3335839,2000000,David Ayer,1335839,66.79195
Captive,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1,2557668,2000000,Jerry Jameson,557668,27.8834
Full Frontal,http://www.imdb.com/title/tt0290212/?ref_=fn_tt_tt_1,2506446,2000000,Steven Soderbergh,506446,25.3223
Witchboard,http://www.imdb.com/title/tt0090327/?ref_=fn_tt_tt_1,7369373,2000000,Kevin Tenney,5369373,268.46865
Hamlet,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1,4414535,18000000,Kenneth Branagh,-13585465,-75.47480555555556
Shortbus,http://www.imdb.com/title/tt0367027/?ref_=fn_tt_tt_1,1984378,2000000,John Cameron Mitchell,-15622,-0.7811
Waltz with Bashir,http://www.imdb.com/title/tt1185616/?ref_=fn_tt_tt_1,2283276,1500000,Ari Folman,783276,52.218399999999995
"The Book of Mormon Movie, Volume 1: The Journey",http://www.imdb.com/title/tt0349159/?ref_=fn_tt_tt_1,1098224,2000000,Gary Rogers,-901776,-45.0888
No End in Sight,http://www.imdb.com/title/tt0912593/?ref_=fn_tt_tt_1,1430185,2000000,Charles Ferguson,-569815,-28.49075
The Diary of a Teenage Girl,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1,1477002,2000000,Marielle Heller,-522998,-26.1499
In the Shadow of the Moon,http://www.imdb.com/title/tt0925248/?ref_=fn_tt_tt_1,1134049,2000000,David Sington,-865951,-43.29755
Inside Deep Throat,http://www.imdb.com/title/tt0418753/?ref_=fn_tt_tt_1,653621,2000000,Fenton Bailey,-1346379,-67.31895
The Virginity Hit,http://www.imdb.com/title/tt1695994/?ref_=fn_tt_tt_1,535249,3400000,Huck Botko,-2864751,-84.25738235294118
House of D,http://www.imdb.com/title/tt0372334/?ref_=fn_tt_tt_1,371081,6000000,David Duchovny,-5628919,-93.81531666666667
Six-String Samurai,http://www.imdb.com/title/tt0118736/?ref_=fn_tt_tt_1,124494,2000000,Lance Mungia,-1875506,-93.7753
Saint John of Las Vegas,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1,100669,3800000,Hue Rhodes,-3699331,-97.35081578947369
Stonewall,http://www.imdb.com/title/tt3018070/?ref_=fn_tt_tt_1,186354,13500000,Roland Emmerich,-13313646,-98.61959999999999
The Missing Person,http://www.imdb.com/title/tt1105512/?ref_=fn_tt_tt_1,17580,1500000,Noah Buschel,-1482420,-98.828
London,http://www.imdb.com/title/tt0449061/?ref_=fn_tt_tt_1,12667,14000,Hunter Richards,-1333,-9.52142857142857
Sherrybaby,http://www.imdb.com/title/tt0423169/?ref_=fn_tt_tt_1,198407,2000000,Laurie Collyer,-1801593,-90.07965
Stealing Harvard,http://www.imdb.com/title/tt0265808/?ref_=fn_tt_tt_1,13973532,25000000,Bruce McCulloch,-11026468,-44.105872000000005
Gangster's Paradise: Jerusalema,http://www.imdb.com/title/tt0783532/?ref_=fn_tt_tt_1,4958,2000000,Ralph Ziman,-1995042,-99.7521
The Lady from Shanghai,http://www.imdb.com/title/tt0040525/?ref_=fn_tt_tt_1,7927,2300000,Orson Welles,-2292073,-99.65534782608697
The Ghastly Love of Johnny X,http://www.imdb.com/title/tt1754633/?ref_=fn_tt_tt_1,2436,2000000,Paul Bunnell,-1997564,-99.87819999999999
River's Edge,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1,4600000,1900000,Tim Hunter,2700000,142.10526315789474
Northfork,http://www.imdb.com/title/tt0322659/?ref_=fn_tt_tt_1,1420578,1900000,Michael Polish,-479422,-25.232736842105265
Buried,http://www.imdb.com/title/tt1462758/?ref_=fn_tt_tt_1,1028658,3000000,Rodrigo CortÌÎå©s,-1971342,-65.7114
One to Another,http://www.imdb.com/title/tt0486751/?ref_=fn_tt_tt_1,18435,1400000,Pascal Arnold,-1381565,-98.68321428571429
Carrie,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1,35266619,30000000,Kimberly Peirce,5266619,17.555396666666667
A Nightmare on Elm Street,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,26505000,1800000,Wes Craven,24705000,1372.5
Man on Wire,http://www.imdb.com/title/tt1155592/?ref_=fn_tt_tt_1,2957978,1000000,James Marsh,1957978,195.7978
Brotherly Love,http://www.imdb.com/title/tt3262990/?ref_=fn_tt_tt_1,444044,1900000,Jamal Hill,-1455956,-76.62926315789474
The Last Exorcism,http://www.imdb.com/title/tt1320244/?ref_=fn_tt_tt_1,40990055,1800000,Daniel Stamm,39190055,2177.2252777777776
El crimen del padre Amaro,http://www.imdb.com/title/tt0313196/?ref_=fn_tt_tt_1,5709616,1800000,Carlos Carrera,3909616,217.2008888888889
Beasts of the Southern Wild,http://www.imdb.com/title/tt2125435/?ref_=fn_tt_tt_1,12784397,1800000,Benh Zeitlin,10984397,610.2442777777778
Songcatcher,http://www.imdb.com/title/tt0210299/?ref_=fn_tt_tt_1,3050934,1800000,Maggie Greenwald,1250934,69.49633333333334
The Greatest Movie Ever Sold,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1,638476,1500000,Morgan Spurlock,-861524,-57.43493333333334
Travelers and Magicians,http://www.imdb.com/title/tt0378906/?ref_=fn_tt_tt_1,505295,1800000,Khyentse Norbu,-1294705,-71.92805555555556
Run Lola Run,http://www.imdb.com/title/tt0130827/?ref_=fn_tt_tt_1,7267324,3500000,Tom Tykwer,3767324,107.63782857142856
May,http://www.imdb.com/title/tt0303361/?ref_=fn_tt_tt_1,145540,500000,Lucky McKee,-354460,-70.892
In the Bedroom,http://www.imdb.com/title/tt0247425/?ref_=fn_tt_tt_1,35918429,1700000,Todd Field,34218429,2012.8487647058823
I Spit on Your Grave,http://www.imdb.com/title/tt1242432/?ref_=fn_tt_tt_1,92401,2000000,Steven R. Monroe,-1907599,-95.37995000000001
"Happy, Texas",http://www.imdb.com/title/tt0162360/?ref_=fn_tt_tt_1,1943649,1700000,Mark Illsley,243649,14.33229411764706
My Summer of Love,http://www.imdb.com/title/tt0382189/?ref_=fn_tt_tt_1,992238,1700000,Pawel Pawlikowski,-707762,-41.63305882352941
The Lunchbox,http://www.imdb.com/title/tt2350496/?ref_=fn_tt_tt_1,4231500,1000000,Ritesh Batra,3231500,323.15
Yes,http://www.imdb.com/title/tt0381717/?ref_=fn_tt_tt_1,396035,1000000,Sally Potter,-603965,-60.396499999999996
Foolish,http://www.imdb.com/title/tt0166195/?ref_=fn_tt_tt_1,6026908,2000000,Dave Meyers,4026908,201.34539999999998
Caramel,http://www.imdb.com/title/tt0825236/?ref_=fn_tt_tt_1,1060591,1300000,Nadine Labaki,-239409,-18.416076923076925
The Bubble,http://www.imdb.com/title/tt0476643/?ref_=fn_tt_tt_1,155972,1500000,Eytan Fox,-1344028,-89.60186666666667
Dil Jo Bhi Kahey...,http://www.imdb.com/title/tt0442764/?ref_=fn_tt_tt_1,129319,70000000,Romesh Sharma,-69870681,-99.81525857142857
Mississippi Mermaid,http://www.imdb.com/title/tt0064990/?ref_=fn_tt_tt_1,26893,1600000,FranÌÎå_ois Truffaut,-1573107,-98.3191875
I Love Your Work,http://www.imdb.com/title/tt0322700/?ref_=fn_tt_tt_1,2580,1650000,Adam Goldberg,-1647420,-99.84363636363636
Dawn of the Dead,http://www.imdb.com/title/tt0363547/?ref_=fn_tt_tt_1,58885635,26000000,Zack Snyder,32885635,126.48321153846153
Waitress,http://www.imdb.com/title/tt0473308/?ref_=fn_tt_tt_1,19067631,2000000,Adrienne Shelly,17067631,853.38155
Bloodsport,http://www.imdb.com/title/tt0092675/?ref_=fn_tt_tt_1,11806119,1100000,Newt Arnold,10706119,973.2835454545456
Kids,http://www.imdb.com/title/tt0113540/?ref_=fn_tt_tt_1,7417210,1500000,Larry Clark,5917210,394.48066666666665
The Squid and the Whale,http://www.imdb.com/title/tt0367089/?ref_=fn_tt_tt_1,7362100,1500000,Noah Baumbach,5862100,390.8066666666667
Kissing Jessica Stein,http://www.imdb.com/title/tt0264761/?ref_=fn_tt_tt_1,7022940,1000000,Charles Herman-Wurmfeld,6022940,602.294
Exotica,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1,5132222,2000000,Atom Egoyan,3132222,156.6111
Buffalo '66,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1,2365931,1500000,Vincent Gallo,865931,57.72873333333334
Insidious,http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1,53991137,1500000,James Wan,52491137,3499.409133333333
Nine Queens,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1,1221261,1500000,FabiÌÎÌn Bielinsky,-278739,-18.5826
The Ballad of Jack and Rose,http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1,712294,1500000,Rebecca Miller,-787706,-52.513733333333334
The To Do List,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1,3447339,1500000,Maggie Carey,1947339,129.82260000000002
Killing Zoe,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,418953,1500000,Roger Avary,-1081047,-72.0698
The Believer,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1,406035,1500000,Henry Bean,-1093965,-72.931
Session 9,http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1,373967,1500000,Brad Anderson,-1126033,-75.06886666666666
I Want Someone to Eat Cheese With,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1,194568,1500000,Jeff Garlin,-1305432,-87.02879999999999
Modern Times,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1,163245,1500000,Charles Chaplin,-1336755,-89.117
Stolen Summer,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1,119841,1500000,Pete Jones,-1380159,-92.0106
My Name Is Bruce,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1,173066,1500000,Bruce Campbell,-1326934,-88.46226666666666
The Salon,http://www.imdb.com/title/tt0436742/?ref_=fn_tt_tt_1,92362,1500000,Mark Brown,-1407638,-93.84253333333334
Road Hard,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,105943,1500000,Adam Carolla,-1394057,-92.93713333333334
Amigo,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,183490,1700000,John Sayles,-1516510,-89.2064705882353
Pontypool,http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1,3478,1500000,Bruce McDonald,-1496522,-99.76813333333332
Trucker,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1,52166,2000000,James Mottern,-1947834,-97.3917
The Lords of Salem,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,1163508,2500000,Rob Zombie,-1336492,-53.45968
Jack Reacher,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,80033643,60000000,Christopher McQuarrie,20033643,33.389404999999996
Snow White and the Seven Dwarfs,http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1,184925485,2000000,William Cottrell,182925485,9146.27425
The Holy Girl,http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1,304124,1400000,Lucrecia Martel,-1095876,-78.27685714285715
Incident at Loch Ness,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1,36830,1400000,Zak Penn,-1363170,-97.36928571428571
"Lock, Stock and Two Smoking Barrels",http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1,3650677,960000,Guy Ritchie,2690677,280.2788541666667
The Celebration,http://www.imdb.com/title/tt0154420/?ref_=fn_tt_tt_1,1647780,1300000,Thomas Vinterberg,347780,26.752307692307692
Trees Lounge,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,695229,1300000,Steve Buscemi,-604771,-46.52084615384615
Journey from the Fall,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1,638951,1592000,Ham Tran,-953049,-59.864886934673365
The Basket,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,609042,1300000,Rich Cowan,-690958,-53.150615384615385
Eddie: The Sleepwalking Cannibal,http://www.imdb.com/title/tt1480658/?ref_=fn_tt_tt_1,1521,1500000,Boris Rodriguez,-1498479,-99.8986
Mercury Rising,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,32940507,60000000,Harold Becker,-27059493,-45.099155
The Hebrew Hammer,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1,19539,1000000,Jonathan Kesselman,-980461,-98.0461
Neal 'N' Nikki,http://www.imdb.com/title/tt0470869/?ref_=fn_tt_tt_1,100358,1500000,Arjun Sablok,-1399642,-93.30946666666667
Friday the 13th Part 2,http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1,19100000,1250000,Steve Miner,17850000,1428
Filly Brown,http://www.imdb.com/title/tt1869425/?ref_=fn_tt_tt_1,2833383,427000,Youssef Delara,2406383,563.5557377049181
"Sex, Lies, and Videotape",http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1,24741700,1200000,Steven Soderbergh,23541700,1961.8083333333334
Saw,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1,55153403,1200000,James Wan,53953403,4496.116916666667
Super Troopers,http://www.imdb.com/title/tt0247745/?ref_=fn_tt_tt_1,18488314,1200000,Jay Chandrasekhar,17288314,1440.6928333333333
The Amazing Catfish,http://www.imdb.com/title/tt2414046/?ref_=fn_tt_tt_1,11278,1300000,Claudia Sainte-Luce,-1288722,-99.13246153846154
The Day the Earth Stood Still,http://www.imdb.com/title/tt0970416/?ref_=fn_tt_tt_1,79363785,80000000,Scott Derrickson,-636215,-0.79526875
Monsoon Wedding,http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1,13876974,7000000,Mira Nair,6876974,98.2424857142857
You Can Count on Me,http://www.imdb.com/title/tt0203230/?ref_=fn_tt_tt_1,9180275,1200000,Kenneth Lonergan,7980275,665.0229166666667
Lucky Number Slevin,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,22494487,27000000,Paul McGuigan,-4505513,-16.687085185185186
But I'm a Cheerleader,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1,2199853,1200000,Jamie Babbit,999853,83.32108333333333
Home Run,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,2859955,1200000,David Boyd,1659955,138.32958333333335
Reservoir Dogs,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,2812029,1200000,Quentin Tarantino,1612029,134.33575
"The Good, the Bad and the Ugly",http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1,6100000,1200000,Sergio Leone,4900000,408.3333333333333
The Second Mother,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,375723,4000000,Anna Muylaert,-3624277,-90.606925
Blue Like Jazz,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,594904,1200000,Steve Taylor,-605096,-50.42466666666666
Down and Out with the Dolls,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1,58936,1200000,Kurt Voss,-1141064,-95.08866666666667
"Pink Ribbons, Inc.",http://www.imdb.com/title/tt2035599/?ref_=fn_tt_tt_1,24784,1200000,LÌÎå©a Pool,-1175216,-97.93466666666667
Certifiably Jonathan,http://www.imdb.com/title/tt0976025/?ref_=fn_tt_tt_1,7826,1200000,James David Pasternak,-1192174,-99.34783333333334
The Knife of Don Juan,http://www.imdb.com/title/tt1349485/?ref_=fn_tt_tt_1,3830,1200000,Tom Sanchez,-1196170,-99.68083333333333
Airborne,http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1,2850263,2600000,Rob Bowman,250263,9.625499999999999
Waiting...,http://www.imdb.com/title/tt0348333/?ref_=fn_tt_tt_1,16101109,3000000,Rob McKittrick,13101109,436.7036333333333
Dead Man's Shoes,http://www.imdb.com/title/tt0419677/?ref_=fn_tt_tt_1,6013,695393,Shane Meadows,-689380,-99.13530909859605
From a Whisper to a Scream,http://www.imdb.com/title/tt0091671/?ref_=fn_tt_tt_1,1400000,1100000,Jeff Burr,300000,27.27272727272727
Dracula: Pages from a Virgin's Diary,http://www.imdb.com/title/tt0293113/?ref_=fn_tt_tt_1,39659,1600000,Guy Maddin,-1560341,-97.52131250000001
Beyond the Black Rainbow,http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1,56129,1100000,Panos Cosmatos,-1043871,-94.89736363636364
The Raid: Redemption,http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1,4105123,1100000,Gareth Evans,3005123,273.19300000000004
Rocky,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,117235247,960000,John G. Avildsen,116275247,12112.004895833334
The Fog,http://www.imdb.com/title/tt0080749/?ref_=fn_tt_tt_1,21378000,1000000,John Carpenter,20378000,2037.8
Unfriended,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1,31537320,1000000,Levan Gabriadze,30537320,3053.732
The Howling,http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1,17986000,1000000,Joe Dante,16986000,1698.6000000000001
Dr. No,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1,16067035,1100000,Terence Young,14967035,1360.6395454545454
Chernobyl Diaries,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,18112929,1000000,Bradley Parker,17112929,1711.2929000000001
Hellraiser,http://www.imdb.com/title/tt0093177/?ref_=fn_tt_tt_1,14564027,1000000,Clive Barker,13564027,1356.4026999999999
God's Not Dead 2,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,20773070,5000000,Harold Cronk,15773070,315.4614
Cry_Wolf,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1,10042266,1000000,Jeff Wadlow,9042266,904.2266
Godzilla 2000,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1,10037390,1000000000,Takao Okawara,-989962610,-98.99626099999999
Blue Valentine,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1,9701559,3500000,Derek Cianfrance,6201559,177.1874
Transamerica,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,9013113,1000000,Duncan Tucker,8013113,801.3113000000001
The Devil Inside,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1,53245055,1000000,William Brent Bell,52245055,5224.5055
Beyond the Valley of the Dolls,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,9000000,900000,Russ Meyer,8100000,900
The Green Inferno,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,7186670,6000000,Eli Roth,1186670,19.777833333333334
The Sessions,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,5997134,1000000,Ben Lewin,4997134,499.7134
Next Stop Wonderland,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1,3386698,1000000,Brad Anderson,2386698,238.6698
Juno,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1,143492840,7500000,Jason Reitman,135992840,1813.2378666666668
Frozen River,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,2508841,1000000,Courtney Hunt,1508841,150.88410000000002
20 Feet from Stardom,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,4946250,1000000,Morgan Neville,3946250,394.625
Two Girls and a Guy,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,1950218,1000000,James Toback,950218,95.0218
Walking and Talking,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1,1277257,1000000,Nicole Holofcener,277257,27.725699999999996
The Full Monty,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1,45857453,3500000,Peter Cattaneo,42357453,1210.212942857143
Who Killed the Electric Car?,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,1677838,1000000,Chris Paine,677838,67.7838
The Broken Hearts Club: A Romantic Comedy,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,1744858,1000000,Greg Berlanti,744858,74.4858
Goosebumps,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,80021740,58000000,Rob Letterman,22021740,37.96851724137931
Slam,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1,982214,1000000,Marc Levin,-17786,-1.7786
Brigham City,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1,798341,1000000,Richard Dutcher,-201659,-20.1659
Fiza,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1,610991,1000000,Khalid Mohamed,-389009,-38.9009
Orgazmo,http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1,582024,1000000,Trey Parker,-417976,-41.7976
All the Real Girls,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,548712,2500000,David Gordon Green,-1951288,-78.05152
Dream with the Fishes,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1,464655,1000000,Finn Taylor,-535345,-53.534499999999994
Blue Car,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1,464126,1000000,Karen Moncrieff,-535874,-53.587399999999995
Luminarias,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1,428535,1000000,JosÌÎå© Luis Valenzuela,-571465,-57.1465
Wristcutters: A Love Story,http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1,104077,1000000,Goran Dukic,-895923,-89.59230000000001
The Battle of Shaker Heights,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,279282,1000000,Efram Potelle,-720718,-72.0718
The Lovely Bones,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,43982842,65000000,Peter Jackson,-21017158,-32.33408923076923
The Act of Killing,http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1,484221,1000000,Joshua Oppenheimer,-515779,-51.5779
Taxi to the Dark Side,http://www.imdb.com/title/tt0854678/?ref_=fn_tt_tt_1,274661,1000000,Alex Gibney,-725339,-72.53389999999999
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1,144431,1000000,Paul Crowder,-855569,-85.5569
